case_id,center,checkpoint_path,checkpoint_sha256,direction,modality_group,origin,prediction_path,prediction_sha256,seed,shape,source_prefix,spacing,variant
Case3012,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.5310482986632602, 0.43084671628000437, -0.729629218976875, 0.7925761951480587, 0.0519739274746017, 0.6075538584369924, -0.29968429950780406, 0.9009271990197666, 0.31387818005321483]",C0+LGE+T2,"[-103.74781036376953, -210.4540252685547, -94.82025909423828]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case3012.nii.gz,8be16c561d2bd368605f129f9f3af26bfa0d58703ff0890accb1f92d33a73a75,20260724,"[5, 477, 477]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[0.7290666699409485, 0.7290666699409485, 13.999999046325684]",student_direct_reliable
Case3023,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.625392020830252, 0.1868996679171403, -0.7575970580026776, 0.773985172336436, -0.025206617607824403, 0.6327018368834146, -0.09915529882558569, 0.9820555689782711, 0.1604215799387365]",C0+LGE+T2,"[-59.7354736328125, -210.60658264160156, -130.4244842529297]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case3023.nii.gz,4eee6fffc5eaaf6da1c5af156180230b975e3b517843d97cb8fc702effd4c471,20260724,"[3, 479, 481]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[0.7291666865348816, 0.7291666865348816, 23.0]",student_direct_reliable
Case3026,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.7252914558777445, 0.07255419755220803, -0.6846081107883737, 0.6806933950710812, -0.22435602535340227, 0.6973670442994252, 0.10299905794397776, 0.9718025840185746, 0.21211067905189807]",C0+LGE+T2,"[-39.60476303100586, -172.83050537109375, -220.1192626953125]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case3026.nii.gz,fc5c5741bd7b2d0b642cf83f84f5d365ed194ac4fb9937a224b923c52049e081,20260724,"[5, 471, 474]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[0.7290666699409485, 0.7290666699409485, 14.00000286102295]",student_direct_reliable
Case3034,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.5859175564718718, 0.32937966284568093, -0.7404118020185919, 0.7981866136020547, -0.0767277530634065, 0.5975039620813288, -0.13999552451601863, 0.9410748586661459, 0.3078625971577183]",C0+LGE+T2,"[-67.88310241699219, -162.7578125, -177.7248077392578]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case3034.nii.gz,23507c5628357c2f7a5d8f6e0cd62da57ebc02dec03d894043bc5aca3cb8e1bf,20260724,"[4, 458, 462]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[0.7290666699409485, 0.7290666699409485, 23.000001907348633]",student_direct_reliable
Case3038,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.7777000590165278, 0.444800135033682, -0.44422458824105515, 0.5818294145845596, -0.24173466023005047, 0.7765557627345737, -0.23802762556030704, 0.8623903953068357, 0.4467948775062101]",C0+LGE+T2,"[-163.87860107421875, -154.21568298339844, -173.9169921875]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case3038.nii.gz,d803dfbb21c78ba7457cf5656ad387294c35e243035a4da94423a8507443e3b2,20260724,"[3, 508, 506]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[0.7421875, 0.7421875, 13.999996185302734]",student_direct_reliable
Case3040,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.6492576568531518, 0.21545779416436095, -0.7294123905734631, 0.7603728700155971, -0.16212529296593212, 0.628926455814769, -0.017250900318499022, 0.9629607096421632, 0.2690893488307912]",C0+LGE+T2,"[-72.97633361816406, -194.67489624023438, -191.24249267578125]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case3040.nii.gz,65e2bf66a1b5eaa992a21231346d08106b778b80193a4aa9d12fb04a40680fb5,20260724,"[3, 495, 498]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[0.7290666699409485, 0.7290666699409485, 22.999998092651367]",student_direct_reliable
Case3044,CenterC,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.7495367069867379, 0.16507350490229875, -0.6410502771205954, 0.6618336324199341, -0.20600387389202465, 0.7207902961779263, 0.013075468531279976, 0.9645274189574653, 0.2636586640703183]",C0+LGE+T2,"[-108.28376770019531, -172.17514038085938, -145.09034729003906]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case3044.nii.gz,9ec1cbfd734269d1d314121b3b17ada1e72f2f7747c680b6b5ceeb4b74867859,20260724,"[3, 499, 501]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[0.7290666699409485, 0.7290666699409485, 23.000001907348633]",student_direct_reliable
Case5005,CenterE,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE,"[0.0, 0.0, 40.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case5005.nii.gz,7c91f46b981adfa1ea1bf274a009bd3507e2366e92e7900afb2edd728f926fe9,20260724,"[6, 256, 256]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[1.3671875, 1.3671875, 10.0]",student_direct_reliable
Case6001,CenterF,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE,"[0.0, 0.0, 20.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case6001.nii.gz,3161b9a23b249c1893d33c3a9ca4cd066db59b9eb7374dda1a606bb1eb675c87,20260724,"[8, 288, 288]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[1.25, 1.25, 10.0]",student_direct_reliable
Case6010,CenterF,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE,"[0.0, 0.0, 20.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case6010.nii.gz,a432a326156306c425a48189b7e3d9e87b708d748a996ea81be5bc0203dac247,20260724,"[7, 288, 288]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[1.25, 1.25, 10.0]",student_direct_reliable
Case7005,CenterG,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",C0+LGE,"[0.0, 0.0, 24.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case7005.nii.gz,2d3cf4c916ddc66e6752a194b0ef728be1f69fb33164a7056463ea70136573b3,20260724,"[6, 256, 200]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[1.40625, 1.40625, 8.0]",student_direct_reliable
Case8003,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.3540948295081784, -0.4565197231199259, -0.8162148064395759, 0.9173911027695067, 1.442610491596351e-06, 0.39798688880046107, -0.1816876888369777, -0.8897132922466793, 0.4188076242044012]",LGE-only,"[62.1943359375, -106.63277435302734, 192.1056671142578]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case8003.nii.gz,685e91f14b512067bc299f24622eda13445788e122253c17d7ea4638dec08c88,20260724,"[8, 256, 192]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[1.3671875, 1.3671875, 11.250004768371582]",student_direct_reliable
Case8011,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.3880306206416686, -0.49484815921938297, -0.7775330050232226, 0.8947656305303826, -1.509639836543647e-07, 0.4465360693952296, -0.2209676534382544, -0.8689794585127807, 0.44277303986197686]",LGE-only,"[92.54377746582031, -138.62281799316406, 174.47201538085938]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case8011.nii.gz,59b41f2ba45040aaa99d850b67f3a160329231c7e8dc9505a820fcbca0ead6f8,20260724,"[8, 256, 192]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[1.484375, 1.484375, 11.249999046325684]",student_direct_reliable
Case8015,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.4731885101523182, -0.5480985769894338, -0.6896960248919388, 0.8245871233266086, -1.857666693274277e-08, 0.5657349578641373, -0.31007855440803656, -0.836413743252798, 0.45195503172187507]",LGE-only,"[24.057035446166992, -115.60334014892578, 159.41259765625]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case8015.nii.gz,000dbc6174224bd3f7fed7e35fd1584fb7db936021323e16ea15e4127910a709,20260724,"[8, 256, 206]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[1.3671875, 1.3671875, 10.0]",student_direct_reliable
Case8019,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.38327009284005953, -0.08150594065439361, -0.9200330608181649, 0.9231043519440151, -5.697455811879439e-08, 0.38454952946520304, -0.031343122952128835, -0.9966728558750054, 0.07523846349872994]",LGE-only,"[-5.577402114868164, -129.3861846923828, 187.28347778320312]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case8019.nii.gz,bc20a6928506bfc4cf7db6f6f621397330c49d5bfc6230fccbd836ceacbe2c99,20260724,"[8, 256, 192]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[1.484375, 1.484375, 11.25]",student_direct_reliable
Case8021,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.5607836601101082, -0.4122449679117159, -0.7180360745738034, 0.788121239643319, -1.2367147831633145e-07, 0.6155199966654084, -0.25374514414386085, -0.911073041216484, 0.32489895246931644]",LGE-only,"[2.053392171859741, -127.28497314453125, 203.20965576171875]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case8021.nii.gz,e7b2c9f0e5ab7eda883f9f4a147e464f38ad7a7a226ba214da9cde6b88a58d19,20260724,"[8, 256, 192]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[1.484375, 1.484375, 11.699999809265137]",student_direct_reliable
Case8022,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.5657996082431476, -0.37665665340605337, -0.733485206553226, 0.7917987117919888, -6.848806240393419e-07, 0.6107821574584118, -0.23005565265050024, -0.9263529378398296, 0.2982358259800778]",LGE-only,"[-36.82708740234375, -87.58876037597656, 165.5819549560547]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case8022.nii.gz,d67ceb98f2dd65ae7661838082c49bf92d9566025890c1ea2394ec8233189043,20260724,"[8, 256, 192]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[1.3671875, 1.3671875, 9.999998092651367]",student_direct_reliable
Case8023,CenterH,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch50.pt,fe9ca2b95daa2afe0bb2aa8db513d6e1023672cc8db7a8a2f858b1356649d68e,"[0.42634469538484177, -0.629163905516176, -0.64990998864138, 0.836141555481711, -1.2393186132682465e-08, 0.5485136619354926, -0.3451050563434725, -0.7772726548616209, 0.5260701182677814]",LGE-only,"[101.56582641601562, -98.36970520019531, 127.26007843017578]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9/Case8023.nii.gz,460d72694a446574d75f2c24947e324ece9f8998fccf12e1590f300692634da8,20260724,"[8, 256, 192]",phase1_student_direct_reliable_seed20260724_epoch050_fe9ca2b9,"[1.484375, 1.484375, 11.699999809265137]",student_direct_reliable
Case1002,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt,dfaf49e5e00faadd06e3a98f354873ccef5a1340fdf37eb0de03774f158347a2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5/Case1002.nii.gz,302f5bbf6da2609cba626c2dbd3766997bf7898b410b6de9ac911c3cf47010db,20260724,"[9, 256, 256]",phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5,"[1.3672000169754028, 1.3672000169754028, 10.0]",student_direct_reliable
Case1007,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt,dfaf49e5e00faadd06e3a98f354873ccef5a1340fdf37eb0de03774f158347a2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5/Case1007.nii.gz,c9684be4d67bec2c0abdc30957c62bcdd1102d81e25ec7c042982b029da53c6f,20260724,"[24, 256, 256]",phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5,"[1.3672000169754028, 1.3672000169754028, 4.0]",student_direct_reliable
Case1009,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt,dfaf49e5e00faadd06e3a98f354873ccef5a1340fdf37eb0de03774f158347a2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5/Case1009.nii.gz,7a753c05f1600b1240bc3761ff2abdcda63fe704f98f5a16b6c94686b7876ec8,20260724,"[16, 256, 256]",phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5,"[1.3672000169754028, 1.3672000169754028, 5.0]",student_direct_reliable
Case1010,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt,dfaf49e5e00faadd06e3a98f354873ccef5a1340fdf37eb0de03774f158347a2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5/Case1010.nii.gz,d4acbb7d498b374e92add358add9a0be071f9d70bbacb2308c9a466c891b2ceb,20260724,"[12, 256, 256]",phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5,"[1.3672000169754028, 1.3672000169754028, 9.0]",student_direct_reliable
Case1021,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt,dfaf49e5e00faadd06e3a98f354873ccef5a1340fdf37eb0de03774f158347a2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5/Case1021.nii.gz,c9031d9d4f5e8b7d5d2c3849ef064425b57782fe2742c8e0b7a586ff11ddccb8,20260724,"[12, 256, 256]",phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5,"[1.3672000169754028, 1.3672000169754028, 9.0]",student_direct_reliable
Case1023,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt,dfaf49e5e00faadd06e3a98f354873ccef5a1340fdf37eb0de03774f158347a2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5/Case1023.nii.gz,cc80cffecf4e287ca497ed59d5937df3818b1412cb818143023a76e6453eac09,20260724,"[21, 256, 256]",phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5,"[1.6405999660491943, 1.6405999660491943, 5.0]",student_direct_reliable
Case1029,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt,dfaf49e5e00faadd06e3a98f354873ccef5a1340fdf37eb0de03774f158347a2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5/Case1029.nii.gz,8030ea2a6504d1346086edcd46359abc21eaa0e6ca9456e3a949e8513bc0a65b,20260724,"[19, 256, 256]",phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5,"[1.3280999660491943, 1.3280999660491943, 5.0]",student_direct_reliable
Case1033,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt,dfaf49e5e00faadd06e3a98f354873ccef5a1340fdf37eb0de03774f158347a2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5/Case1033.nii.gz,8eff698bdc2ba7396b8d1445f5dcd6371177c53b407fec457e7c99ee572f8968,20260724,"[20, 256, 256]",phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5,"[1.3280999660491943, 1.3280999660491943, 5.0]",student_direct_reliable
Case1040,CenterA,results/20260723_care_myops_batch9_exposed_issues_repair/runtime/seed20260724/student_direct_reliable__official_aug_restart2/checkpoint_epoch250.pt,dfaf49e5e00faadd06e3a98f354873ccef5a1340fdf37eb0de03774f158347a2,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",LGE-only,"[0.0, 0.0, 0.0]",results/20260724_care_myops_batch10_deadline_rescue/runtime/phase1/phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5/Case1040.nii.gz,092fe19b9266949b592c916e85dd2d5354f2323d78af5ae25e67e4448d638ad4,20260724,"[12, 256, 256]",phase1_student_direct_reliable_seed20260724_epoch250_dfaf49e5,"[1.3672000169754028, 1.3672000169754028, 8.5]",student_direct_reliable
