case_id,split,artifact,path,exists,sha256,prior_source,teacher_source_fold
Case2031,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2031.npz,True,508877b87398526c7380435881e1b5d56404cf9243fee8e63df7033732141d2d,nnunet_fold0_validation_teacher,0
Case2033,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2033.nii.gz,True,b21e4107e18f9854d6634f392b5dc895028991377b406839d323ea5b3d6f7237,nnunet_fold0_validation_teacher,0
Case2033,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case2033.npz,True,442c402b066c1bdba9e01367913d7f26940bf3ae415a14cff72e72832939f888,nnunet_fold0_validation_teacher,0
Case3004,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3004.nii.gz,True,13553c93a66e58b00f374a36373d6139e4beaf3cf1e5acde7f4ee8483f1f41c4,nnunet_fold0_validation_teacher,0
Case3004,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3004.npz,True,SKIPPED_LARGE_FILE_HASH_USE_SOURCE_MANIFEST,nnunet_fold0_validation_teacher,0
Case3011,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3011.nii.gz,True,15381beeca493e9807cb8540362021801e3424249f020bfa725a497f4eef4d56,nnunet_fold0_validation_teacher,0
Case3011,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3011.npz,True,6e57bd8580d7401b7bd0448c683eeaf6545c47b56406a3e16f02551488387b76,nnunet_fold0_validation_teacher,0
Case3012,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3012.nii.gz,True,e55ea9f274f99581a9d8dbe3d62c381ea754e6824de4ab44f2d5033340e44335,nnunet_fold0_validation_teacher,0
Case3012,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3012.npz,True,2687fb12b07f09d9f9a374159f3ee2e02b3ad12b277a75f08ab77d71c058a870,nnunet_fold0_validation_teacher,0
Case3023,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3023.nii.gz,True,0ae87089a122f7cff0b67b97329ec3c077e933fdb049b8da0ed3652e030bfcef,nnunet_fold0_validation_teacher,0
Case3023,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3023.npz,True,cf6329bf206e08f8c4a723c431072d0f81c588eedc1100c6227eff55459416a2,nnunet_fold0_validation_teacher,0
Case3026,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3026.nii.gz,True,a761c39fa7204db189f11f4dd04a7cf1bc17c573683fcca4e49c4db66642c45d,nnunet_fold0_validation_teacher,0
Case3026,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3026.npz,True,e918671eb01837aea08f88996a79aa71669af86960b74a53091965e2d1664511,nnunet_fold0_validation_teacher,0
Case3034,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3034.nii.gz,True,c9cada7f04ea13808b5f6607ee1e2caef632e8466cf4eba7d60bc864ab53a13e,nnunet_fold0_validation_teacher,0
Case3034,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3034.npz,True,81a4137a7366a45d75588882c5dc551f2e1db0ac80c917477c16971418e75614,nnunet_fold0_validation_teacher,0
Case3038,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3038.nii.gz,True,c4b011218dea45f84bb78960d605b1483af128ce15e270ca32c921a71c825939,nnunet_fold0_validation_teacher,0
Case3038,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3038.npz,True,40001a420ec4022d94f7e0ae1eaddccd295a9de9758db127cae5b073be547542,nnunet_fold0_validation_teacher,0
Case3040,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3040.nii.gz,True,c27e3ea13ffa396f04cf1569c53491305e51374cc8e0164cd7733f703a19cdd0,nnunet_fold0_validation_teacher,0
Case3040,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3040.npz,True,10d592ae388251a559257968215b86b41791349cbb2a63414fa38ad9d3159711,nnunet_fold0_validation_teacher,0
Case3044,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3044.nii.gz,True,aa7f3b8918a001058ee713e9fac6538b6f28833152b33daa1a07ddcac18d75a8,nnunet_fold0_validation_teacher,0
Case3044,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case3044.npz,True,da83bf06b38aad77f760911b896dbe6317f598e4a5e1c8ccc735f2d1a3cc7c18,nnunet_fold0_validation_teacher,0
Case5005,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case5005.nii.gz,True,ec33b09a3f9919a4380f5afcc01d3ae8a8bf36d218b26ed78331095410c56887,nnunet_fold0_validation_teacher,0
Case5005,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case5005.npz,True,550a531686b5b77a11d0401c2bc6d541bc3bf737a91a7343083ed60fb6b0d815,nnunet_fold0_validation_teacher,0
Case6001,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6001.nii.gz,True,7da7bdccfb424addbe8be4a08c043b1b5df21f7ca35baeea8b32f38fbdc4e0ed,nnunet_fold0_validation_teacher,0
Case6001,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6001.npz,True,f6120c293e992f3e4b47906a1c59a1a6c97bd715b6d20d6a7565092bc57197fe,nnunet_fold0_validation_teacher,0
Case6010,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6010.nii.gz,True,137ca964d7f7065be4ee1eedd0bf90ccae1e2606ba4cb494ccad130522ead576,nnunet_fold0_validation_teacher,0
Case6010,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case6010.npz,True,b9e7be03e0d393243d1a35a7513d944d2b273018218bda6f9c47f5dccd71f0b0,nnunet_fold0_validation_teacher,0
Case7005,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.nii.gz,True,8710125f12c9beb9df281639cd5462b780886124f0aeae27ca5343a15ee32d93,nnunet_fold0_validation_teacher,0
Case7005,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case7005.npz,True,9d6e1628d9d91db4b9b69b8aac3d936e5369a4ddd5f7ffaa7dc12d7dbdf118e9,nnunet_fold0_validation_teacher,0
Case8003,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8003.nii.gz,True,701c96f5be300d9b907d5a2c3dce521556a99a6942ea19c40d9b6be794d7e4be,nnunet_fold0_validation_teacher,0
Case8003,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8003.npz,True,3ecfd75086148510c7b2620d44256690934622e13b258e3704d4b189dc890c78,nnunet_fold0_validation_teacher,0
Case8011,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.nii.gz,True,088553da310749b0e548fcd530940230baaa030f0521e1380d6dd8320b855a07,nnunet_fold0_validation_teacher,0
Case8011,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8011.npz,True,ef1203095765c4e9cfd954bb098445be652d1f277d39acfedcdcec63d88cf1e5,nnunet_fold0_validation_teacher,0
Case8015,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8015.nii.gz,True,e4c40997ad52a79b53c0ee6dabc3b555374db581eb58a976b5a4e08455a7aaa5,nnunet_fold0_validation_teacher,0
Case8015,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8015.npz,True,cd6f7eaa371022e4a53fe737b3287a2b8e0ad2ec3c7d7d2be15c08c533e85c35,nnunet_fold0_validation_teacher,0
Case8019,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8019.nii.gz,True,ba69061ad488ee6585d3d702327601206a31adf0d6021208cb62c508c5c5bc6d,nnunet_fold0_validation_teacher,0
Case8019,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8019.npz,True,daad163fa6e1c398f8d2abb603c1eb0ab71885b307c764c799f6e9daed28d907,nnunet_fold0_validation_teacher,0
Case8021,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8021.nii.gz,True,92e173c86cb2fc1f678b730a0e3d995009a47e5712e4373009f363b7aa005381,nnunet_fold0_validation_teacher,0
Case8021,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8021.npz,True,53e83b4d8ce42fb5ec1dc3c7f5b7e21e38c5a10fc4646de4bf0c88feb3391bde,nnunet_fold0_validation_teacher,0
Case8022,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8022.nii.gz,True,ec84388605b7d036f557f734ec4f3db78bbc050af371a1c449811ee58acf8f5f,nnunet_fold0_validation_teacher,0
Case8022,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8022.npz,True,9031dee534eb3fdff27ef50e8d1a042146c179b1274ae57ccf469bf79a8af346,nnunet_fold0_validation_teacher,0
Case8023,val,teacher_mask_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8023.nii.gz,True,deb86fd1b375e5c29c29976e9ec837f3a617c8112d122aec91d3026d0c2a13f3,nnunet_fold0_validation_teacher,0
Case8023,val,teacher_softmax_path,/users/a/e/aereinh/CARE/data/nnUNet/nnUNet_results/Dataset501_CAREMyoPS/nnUNetTrainer_500epochs__nnUNetPlans__3d_fullres/fold_0/validation/Case8023.npz,True,56f816f4fb5c80f5ee11bbe5f6050911575e2f138159f1c6635ee1be381db2fa,nnunet_fold0_validation_teacher,0
